INLA.max.edge,sigma2x.true,boundary.splitter,beta0.true,kappa.true,folder_string,FEM.approx.mesh,OmegaArea,MeshExact,Voronoi,DualMesh,DualMeshExtra,DualMeshExtraMeshMapped,BarycentricPointSpread,BarycentricPointSpreadManyPoints,AvgDetMethods
3,1,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,3.40904245128161e-07,6.05191337653427e-07,5.8601197201708e-07,3.57931004907297e-07,5.857760141476e-07,5.79073121903904e-07,5.82526961978865e-07,5.8768100919018e-07
3,1,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,7.33582160501957e-07,4.19843886423018e-07,3.89372557419967e-07,1.93923460546343e-07,3.90628984219287e-07,3.85172514210779e-07,3.88048898925546e-07,3.94512734436777e-07
3,1,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,1.73560242056772e-06,5.99607409369077e-09,1.68345290397797e-09,1.63556186060477e-08,1.91772439976249e-09,1.57402846392669e-09,1.75697834017879e-09,2.37844280906434e-09
3,1,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,4.10046476114647e-06,1.77806249110308e-06,1.8534166307073e-06,2.08469675188509e-06,1.84502060862782e-06,1.8538272764422e-06,1.84900167044734e-06,1.83574922460773e-06
3,1,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,2.70740043871092e-06,2.68082058614543e-07,3.07788196179759e-07,4.7681499115479e-07,3.04023731106843e-07,3.08195857893978e-07,3.05896361823855e-07,2.9858998379824e-07
3,1,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,4.89728037273978e-06,3.12984791436044e-06,3.19986917230988e-06,3.39072094857047e-06,3.19137927074739e-06,3.20187583236607e-06,3.19619271215302e-06,3.18377440588209e-06
3,1,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,5.64895544250915e-06,4.65527988124062e-06,4.70101834191348e-06,4.813421956944e-06,4.69505404122314e-06,4.70657863761407e-06,4.70044729478056e-06,4.69165723400321e-06
3,1,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,6.20942845983694e-06,5.91835355636363e-06,5.93360788036041e-06,5.96728780865269e-06,5.93159742740465e-06,5.94356903459895e-06,5.93731247960447e-06,5.93288514923523e-06
2,0.1,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,3.62781280945373e-11,4.99049256537799e-10,5.09355347658147e-10,3.9583016552253e-10,4.99546567229866e-10,3.69491494170876e-10,5.38732274451561e-10,4.81290055547938e-10
2,0.1,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,1.05898492373335e-10,9.49359817733175e-10,9.62118975247813e-10,7.42852532090592e-10,9.47096658129574e-10,7.64036794357955e-10,1.00085186488361e-09,9.22727132915719e-10
2,0.1,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,4.43757994563745e-10,1.82862566539871e-09,1.82439972450432e-09,1.38766711608961e-09,1.81895597872829e-09,1.56087648577387e-09,1.89345194436273e-09,1.78331188891108e-09
2,0.1,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,1.13663751842273e-09,2.25711922772177e-09,2.21621513916561e-09,1.6218375972814e-09,2.21450581743217e-09,1.9286055670051e-09,2.29671751639063e-09,2.18059770337207e-09
2,0.1,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,3.63989159156454e-09,1.45712546957246e-09,1.36272891415994e-09,8.36397740318124e-10,1.37234218959002e-09,1.15000667954958e-09,1.43709598447905e-09,1.3535542177245e-09
2,0.1,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,1.4855301056982e-08,1.53567668651723e-09,1.7122350551426e-09,2.27934419164536e-09,1.6785674553508e-09,1.94003675333129e-09,1.60973495698494e-09,1.69257443973038e-09
2,0.1,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,7.18639070799361e-09,2.15840336581238e-10,1.65132496973941e-10,2.4594840021493e-11,1.72154779603242e-10,1.00108872757982e-10,1.95447870574006e-10,1.67176524336824e-10
2,0.1,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,2.11942219042321e-08,6.75686907300211e-09,7.08913158139689e-09,7.9176225426051e-09,7.0199068034175e-09,7.539225421175e-09,6.879870866811e-09,7.05451300550511e-09
2,0.1,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,2.90995506901125e-08,1.77633727699716e-08,1.81328244460552e-08,1.88824036308532e-08,1.80490130433538e-08,1.88657093228106e-08,1.78269904393125e-08,1.812547108868e-08
2,0.1,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,3.67058160927959e-08,3.24032160049014e-08,3.25782277985884e-08,3.28810016895778e-08,3.25353287670203e-08,3.36158525635586e-08,3.22407872736158e-08,3.26728989011124e-08
2,0.2,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,1.60162026268521e-10,2.22263738858082e-09,2.26447246154013e-09,1.76574908850785e-09,2.22753747808383e-09,1.92611429394567e-09,2.31415961220038e-09,2.18876802507435e-09
2,0.2,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,4.66609378092425e-10,4.23724230879521e-09,4.28715311268981e-09,3.31939729022424e-09,4.22964073440819e-09,3.80871099921909e-09,4.34906743142004e-09,4.18009734869861e-09
2,0.2,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,1.94442178571534e-09,8.16735461436006e-09,8.14948788429196e-09,6.20108918691915e-09,8.12185692050844e-09,7.53185375748904e-09,8.28818474407549e-09,8.04949890825508e-09
2,0.2,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,4.96465646870777e-09,1.00931445936164e-08,9.90941703690292e-09,7.25981750699344e-09,9.89797109903813e-09,9.24478446973922e-09,1.00819092393217e-08,9.8429320160736e-09
2,0.2,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,1.58046480976824e-08,6.50687884319702e-09,6.08238732661768e-09,3.74749670306514e-09,6.12237022571264e-09,5.61381505542917e-09,6.266677323348e-09,6.11487119954803e-09
2,0.2,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,6.36560677580825e-08,6.70056214293793e-09,7.47207875061703e-09,9.91555053006138e-09,7.32828053038789e-09,7.8863881573736e-09,7.17750276760103e-09,7.30782225039692e-09
2,0.2,1,0,1.88561808316413,20191023_0945_iHcBtj,TRUE,256,3.10416402645507e-08,9.63099507585721e-10,7.36282485247678e-10,1.1387681268154e-10,7.66499548143627e-10,5.95509121279814e-10,8.175722798932e-10,7.71177064847267e-10
2,0.2,1,0,3.77123616632825,20191023_0945_iHcBtj,TRUE,256,9.034052321075e-08,2.92309957447961e-08,3.06618519521228e-08,3.41888342766306e-08,3.0369330784776e-08,3.14716855459648e-08,3.00679696489609e-08,3.03559382055936e-08
2,0.2,1,0,5.65685424949238,20191023_0945_iHcBtj,TRUE,256,1.23324836518957e-07,7.59596098360597e-08,7.75219434776276e-08,8.06655094291999e-08,7.71734564205252e-08,7.88813677729156e-08,7.67050869918149e-08,7.72452570807013e-08
2,0.2,1,0,11.3137084989848,20191023_0945_iHcBtj,TRUE,256,1.54783818855248e-07,1.37027016937435e-07,1.37755147416332e-07,1.39007402946684e-07,1.37579927916815e-07,1.39804128799053e-07,1.3697003666708e-07,1.3782531940992e-07
2,0.5,1,0,0.353553390593274,20191023_0945_iHcBtj,TRUE,256,1.34326702823909e-09,1.91773777081647e-08,1.95078106996536e-08,1.5264698970466e-08,1.92374360297805e-08,1.81667001531705e-08,1.95360929015373e-08,1.91217640584024e-08
2,0.5,1,0,0.471404520791032,20191023_0945_iHcBtj,TRUE,256,3.89139470137064e-09,3.67657105055497e-08,3.71450016157211e-08,2.8858068609933e-08,3.67138901889349e-08,3.52156864526811e-08,3.7129478913774e-08,3.65904473730992e-08
2,0.5,1,0,0.707106781186548,20191023_0945_iHcBtj,TRUE,256,1.59770692421578e-08,7.10099064828732e-08,7.08648656558317e-08,5.40338564231766e-08,7.05958097265577e-08,6.84924261961934e-08,7.11809647658127e-08,7.04253028076527e-08
2,0.5,1,0,0.942809041582063,20191023_0945_iHcBtj,TRUE,256,4.04133593751518e-08,8.80667461247282e-08,8.64368058783131e-08,6.35886069068923e-08,8.6308106604254e-08,8.39734247955375e-08,8.69586252503101e-08,8.63435166703085e-08
2,0.5,1,0,1.4142135623731,20191023_0945_iHcBtj,TRUE,256,1.26418840811042e-07,5.65223122735894e-08,5.27702238849842e-08,3.29167047005513e-08,5.30999213283236e-08,5.12960688084532e-08,5.36058125865413e-08,5.34452806286076e-08
2,0.5,1,0,2.82842712474619,20191023_0945_iHcBtj,TRUE,256,4.89679339529492e-07,5.44412130934344e-08,6.06936298557653e-08,7.97426834883867e-08,5.95548386674466e-08,6.13267259800735e-08,5.90659081476592e-08,5.89909765447265e-08
